Run  0 total,93.17,,,,
Run  0 time,0,30.02,60.00,90.01,-1
Run  0 count   1-0,0,1646,3279,4845,5000
Run  0 delta_t 1-0,0,396.56,797.38,1146.48,1179.13
Run  0 count   4-3,0,1646,3279,4845,5000
Run  0 delta_t 4-3,0,29616.71,59201.98,88862.09,91985.46
