Run  0 total,96.87,,,,
Run  0 time,0,30.02,60.02,90.01,-1
Run  0 count   1-0,0,1587,3157,4667,5000
Run  0 delta_t 1-0,0,384.42,773.40,1116.09,1188.42
Run  0 count   4-3,0,1587,3157,4667,5000
Run  0 delta_t 4-3,0,29630.91,59238.33,88891.45,95677.24
