Run  0 total,109.90,,,,
Run  0 time,0,30.02,60.02,90.03,-1
Run  0 count   1-0,0,1395,2797,4136,5000
Run  0 delta_t 1-0,0,337.22,684.27,996.15,1183.17
Run  0 count   4-3,0,1395,2797,4136,5000
Run  0 delta_t 4-3,0,29683.13,59332.12,89027.12,108711.98
