Run  0 total,92.19,,,,
Run  0 time,0,30.01,60.02,90.01,-1
Run  0 count   1-0,0,1663,3310,4890,5000
Run  0 delta_t 1-0,0,402.13,805.74,1156.44,1179.27
Run  0 count   4-3,0,1663,3310,4890,5000
Run  0 delta_t 4-3,0,29607.94,59208.02,88850.81,91009.47
