Run  0 total,108.45,,,,
Run  0 time,0,30.02,60.02,90.02,-1
Run  0 count   1-0,0,1414,2834,4190,5000
Run  0 delta_t 1-0,0,340.01,688.20,1002.67,1177.04
Run  0 count   4-3,0,1414,2834,4190,5000
Run  0 delta_t 4-3,0,29675.18,59330.36,89017.24,107267.00
