Run  0 total,98.15,,,,
Run  0 time,0,30.02,60.02,90.02,-1
Run  0 count   1-0,0,1567,3116,4610,5000
Run  0 delta_t 1-0,0,380.23,767.19,1108.92,1193.63
Run  0 count   4-3,0,1567,3116,4610,5000
Run  0 delta_t 4-3,0,29635.45,59249.97,88906.93,96949.93
