Run  0 total,92.75,,,,
Run  0 time,0,30.02,60.01,90.02,-1
Run  0 count   1-0,0,1656,3295,4865,5000
Run  0 delta_t 1-0,0,404.10,809.00,1161.17,1189.57
Run  0 count   4-3,0,1656,3295,4865,5000
Run  0 delta_t 4-3,0,29609.36,59201.34,88855.92,91553.18
