Run  0 total,92.54,,,,
Run  0 time,0,30.02,60.02,90.01,-1
Run  0 count   1-0,0,1656,3299,4872,5000
Run  0 delta_t 1-0,0,401.72,807.40,1158.71,1185.22
Run  0 count   4-3,0,1656,3299,4872,5000
Run  0 delta_t 4-3,0,29615.54,59207.55,88848.51,91349.32
