Run  0 total,96.27,,,,
Run  0 time,0,30.02,60.02,90.02,-1
Run  0 count   1-0,0,1598,3176,4694,5000
Run  0 delta_t 1-0,0,388.05,780.35,1124.26,1189.65
Run  0 count   4-3,0,1598,3176,4694,5000
Run  0 delta_t 4-3,0,29627.78,59235.21,88887.51,95077.96
