Run  0 total,96.34,,,,
Run  0 time,0,30.01,60.01,90.00,-1
Run  0 count   1-0,0,1596,3174,4690,5000
Run  0 delta_t 1-0,0,384.41,774.59,1117.68,1184.16
Run  0 count   4-3,0,1596,3174,4690,5000
Run  0 delta_t 4-3,0,29625.71,59231.74,88881.81,95153.13
