Run  0 total,97.74,,,,
Run  0 time,0,30.01,60.01,90.01,-1
Run  0 count   1-0,0,1576,3127,4630,5000
Run  0 delta_t 1-0,0,379.03,765.81,1107.54,1188.46
Run  0 count   4-3,0,1576,3127,4630,5000
Run  0 delta_t 4-3,0,29628.98,59238.02,88897.41,96544.14
