Run  0 total,93.21,,,,
Run  0 time,0,30.01,60.01,90.00,-1
Run  0 count   1-0,0,1647,3279,4843,5000
Run  0 delta_t 1-0,0,400.58,805.49,1160.90,1194.69
Run  0 count   4-3,0,1647,3279,4843,5000
Run  0 delta_t 4-3,0,29608.46,59198.51,88840.07,92008.53
