Run  0 total,88.29,,,
Run  0 time,0,30.00,60.00,-1
Run  0 count   1-0,0,1721,3448,5000
Run  0 delta_t 1-0,0,413.85,829.26,1166.86
Run  0 count   4-3,0,1721,3448,5000
Run  0 delta_t 4-3,0,29585.85,59169.51,87117.66
