Run  0 total,97.19,,,,
Run  0 time,0,30.01,60.01,90.02,-1
Run  0 count   1-0,0,1581,3147,4653,5000
Run  0 delta_t 1-0,0,386.68,777.58,1120.78,1195.90
Run  0 count   4-3,0,1581,3147,4653,5000
Run  0 delta_t 4-3,0,29619.43,59233.02,88892.35,95988.20
