Run  0 total,92.76,,,,
Run  0 time,0,30.02,60.01,90.01,-1
Run  0 count   1-0,0,1653,3293,4864,5000
Run  0 delta_t 1-0,0,401.33,808.15,1159.66,1188.24
Run  0 count   4-3,0,1653,3293,4864,5000
Run  0 delta_t 4-3,0,29612.16,59197.03,88843.18,91565.32
