Run  0 total,97.82,,,,
Run  0 time,0,30.02,60.01,90.01,-1
Run  0 count   1-0,0,1572,3128,4627,5000
Run  0 delta_t 1-0,0,377.55,760.80,1098.17,1179.06
Run  0 count   4-3,0,1572,3128,4627,5000
Run  0 delta_t 4-3,0,29645.52,59247.92,88907.50,96635.51
