Run  0 total,95.05,,,,
Run  0 time,0,30.01,60.01,90.01,-1
Run  0 count   1-0,0,1614,3212,4756,5000
Run  0 delta_t 1-0,0,397.50,799.69,1150.92,1204.65
Run  0 count   4-3,0,1614,3212,4756,5000
Run  0 delta_t 4-3,0,29614.63,59202.43,88855.02,93840.60
