Run  0 total,91.20,,,,
Run  0 time,0,30.02,60.02,90.01,-1
Run  0 count   1-0,0,1683,3347,4940,5000
Run  0 delta_t 1-0,0,408.70,819.38,1175.37,1187.50
Run  0 count   4-3,0,1683,3347,4940,5000
Run  0 delta_t 4-3,0,29605.63,59192.45,88833.48,90010.42
