Run  0 total,97.87,,,,
Run  0 time,0,30.00,60.02,90.00,-1
Run  0 count   1-0,0,1570,3126,4623,5000
Run  0 delta_t 1-0,0,378.40,765.62,1103.85,1186.14
Run  0 count   4-3,0,1570,3126,4623,5000
Run  0 delta_t 4-3,0,29621.57,59246.70,88896.97,96679.88
