Run  0 total,98.16,,,,
Run  0 time,0,30.02,60.02,90.01,-1
Run  0 count   1-0,0,1567,3116,4609,5000
Run  0 delta_t 1-0,0,379.42,768.69,1109.30,1195.01
Run  0 count   4-3,0,1567,3116,4609,5000
Run  0 delta_t 4-3,0,29635.46,59243.70,88892.43,96956.35
