Run  0 total,98.12,,,,
Run  0 time,0,30.01,60.01,90.00,-1
Run  0 count   1-0,0,1567,3117,4611,5000
Run  0 delta_t 1-0,0,380.91,768.05,1108.54,1193.37
Run  0 count   4-3,0,1567,3117,4611,5000
Run  0 delta_t 4-3,0,29624.22,59238.08,88891.70,96921.83
