Run  0 total,87.60,,,
Run  0 time,0,30.00,60.01,-1
Run  0 count   1-0,0,1736,3475,5000
Run  0 delta_t 1-0,0,425.97,852.26,1186.65
Run  0 count   4-3,0,1736,3475,5000
Run  0 delta_t 4-3,0,29577.47,59155.89,86406.66
