Run  0 total,97.06,,,,
Run  0 time,0,30.02,60.00,90.02,-1
Run  0 count   1-0,0,1584,3151,4658,5000
Run  0 delta_t 1-0,0,383.76,773.25,1115.03,1189.09
Run  0 count   4-3,0,1584,3151,4658,5000
Run  0 delta_t 4-3,0,29630.38,59225.43,88896.01,95871.20
