Run  0 total,92.52,,,,
Run  0 time,0,30.01,60.01,90.02,-1
Run  0 count   1-0,0,1658,3300,4874,5000
Run  0 delta_t 1-0,0,406.30,815.48,1169.47,1196.10
Run  0 count   4-3,0,1658,3300,4874,5000
Run  0 delta_t 4-3,0,29602.45,59195.32,88843.17,91319.17
