Run  0 total,97.18,,,,
Run  0 time,0,30.02,60.01,90.01,-1
Run  0 count   1-0,0,1583,3148,4653,5000
Run  0 delta_t 1-0,0,386.86,778.42,1121.71,1197.46
Run  0 count   4-3,0,1583,3148,4653,5000
Run  0 delta_t 4-3,0,29632.38,59229.76,88886.36,95979.57
