Run  0 total,110.19,,,,
Run  0 time,0,30.02,60.01,90.02,-1
Run  0 count   1-0,0,1391,2789,4126,5000
Run  0 delta_t 1-0,0,336.32,683.75,996.56,1184.19
Run  0 count   4-3,0,1391,2789,4126,5000
Run  0 delta_t 4-3,0,29681.71,59320.94,89016.14,108996.10
