Run  0 total,92.30,,,,
Run  0 time,0,30.02,60.01,90.02,-1
Run  0 count   1-0,0,1664,3308,4886,5000
Run  0 delta_t 1-0,0,402.65,809.53,1161.76,1185.50
Run  0 count   4-3,0,1664,3308,4886,5000
Run  0 delta_t 4-3,0,29611.86,59198.55,88852.70,91108.59
