Run  0 total,87.51,,,
Run  0 time,0,30.01,60.01,87.51
Run  0 count   1-0,0,1748,3488,5000
Run  0 delta_t 1-0,0,26.71,32.45,37.85
Run  0 count   4-3,0,1748,3488,5000
Run  0 delta_t 4-3,0,29980.67,59977.47,87469.37
