Run  0 total,91.15,,,,
Run  0 time,0,30.02,60.02,90.01,-1
Run  0 count   1-0,0,1682,3349,4943,5000
Run  0 delta_t 1-0,0,410.12,820.69,1177.24,1188.42
Run  0 count   4-3,0,1682,3349,4943,5000
Run  0 delta_t 4-3,0,29607.63,59193.84,88830.75,89952.77
