Run  0 total,92.24,,,,
Run  0 time,0,30.02,60.02,90.02,-1
Run  0 count   1-0,0,1664,3310,4888,5000
Run  0 delta_t 1-0,0,404.21,810.09,1162.36,1185.60
Run  0 count   4-3,0,1664,3310,4888,5000
Run  0 delta_t 4-3,0,29609.77,59202.86,88849.57,91047.98
