Run  0 total,88.06,,,
Run  0 time,0,30.00,60.01,-1
Run  0 count   1-0,0,1725,3456,5000
Run  0 delta_t 1-0,0,414.48,831.64,1166.25
Run  0 count   4-3,0,1725,3456,5000
Run  0 delta_t 4-3,0,29587.75,59171.39,86892.40
