Run  0 total,93.02,,,,
Run  0 time,0,30.00,60.01,90.02,-1
Run  0 count   1-0,0,1649,3284,4852,5000
Run  0 delta_t 1-0,0,396.24,796.11,1144.51,1175.34
Run  0 count   4-3,0,1649,3284,4852,5000
Run  0 delta_t 4-3,0,29606.01,59211.96,88868.29,91840.69
