Run  0 total,92.41,,,,
Run  0 time,0,30.02,60.01,90.01,-1
Run  0 count   1-0,0,1663,3305,4879,5000
Run  0 delta_t 1-0,0,401.01,805.25,1155.04,1180.21
Run  0 count   4-3,0,1663,3305,4879,5000
Run  0 delta_t 4-3,0,29613.05,59196.80,88853.52,91227.30
