Run  0 total,95.32,,,,
Run  0 time,0,30.01,60.00,90.02,-1
Run  0 count   1-0,0,1613,3205,4742,5000
Run  0 delta_t 1-0,0,395.46,793.81,1142.62,1198.77
Run  0 count   4-3,0,1613,3205,4742,5000
Run  0 delta_t 4-3,0,29609.86,59205.23,88875.69,94120.27
